sku,model,brand,size,store_id,stock_count,current_price
021185110,Assel Decor 3D-картина Черный скакун 80x160 см,assel-decor,80x160,30426959_PP1,10.0,59990
900062453,Assel Luxe модульная картина Тау 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
132417604_544770676,Assel Luxe 3D-картина Золотое дерево 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
581482070,Assel Luxe 3D-картина Абстракция с подсветкой 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
236143409,Assel Luxe 3D-картина Жар птица 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
044354502,Assel Luxe модульная картина Картина с павлином модуль 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
012370474,Assel Luxe модульная картина Скандинавия темное модуль 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,74990
808154110,Assel Luxe 3D-картина Горы с подсветкой 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
140247096_223631205,Assel Luxe 3D-картина цветы в золотом фоне 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
386247078,Assel Luxe модульная картина Животные 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
786349449,Assel Luxe модульная картина Листья модуль для кухни 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
130365625_158157989,Assel Luxe 3D-картина Женщина с закрытым лицом 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
323690693,Assel Luxe 3D-картина Assel Luxe Картина Гормония с животными 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
130572744_387082994,Assel Luxe 3D-картина Табун лошадей под голубым небом 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
973249334,Assel Luxe 3D-картина Приборы 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
993909183,Assel Luxe 3D-картина Цветы абстракция 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
643891135,Assel Decor картина Золотой дерево 50x70 см,assel-decor,50x70,30426959_PP1,10.0,39990
956961458,"Assel Luxe 3D-картина Assel Luxe Картина знаменитости, актеры 160x80 см",assel-luxe1,160x80,30426959_PP1,10.0,59990
960526608,Assel Luxe 3D-картина Картина серый слон 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
188942406,Assel Decor 3D-картина Олень при лунном свете 80x160 см,assel-decor,80x160,30426959_PP1,9.0,59990
188885179,Assel Luxe 3D-картина Украшения 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
715408404,Assel Luxe 3D-картина Стая карпов 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
281668060,Assel Luxe 3D-картина Луна Пейзаж 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
496745254,Assel Luxe 3D-картина Птички на цветочках 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
646676810,Assel Luxe 3D-картина Лошади на море 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
150885703_367333293,Assel Luxe 3D-картина Игра в шахматы 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
560948312,Assel Luxe 3D-картина Табиғат үйлесімі 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
418499446,Assel Luxe модульная картина 418499446 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
057390213,Assel Luxe 3D-картина Лебеди 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
308389323,Assel Luxe 3D-картина Мекке 100x70 см,assel-luxe1,100x70,30426959_PP1,10.0,39990
090019434,Assel Luxe 3D-картина Листья 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
398930247,Assel Luxe модульная картина пейзаж 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
131208704_585041723,Assel Luxe 3D-картина Тюльпаны для кухни 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
204106199,Assel Luxe 3D-картина Геометрия света 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,79990
566787736,Assel Luxe 3D-картина Кольца 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
129279341_504931147,Assel Luxe 3D-картина Женщина в Золоте 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
108812257_294718871,Assel Luxe картина Девушка 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
710696711,Assel Luxe модульная картина Листья 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
142745052,Assel Luxe модульная картина Геометрические кольца 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
904717398,Assel Luxe 3D-картина Assel Luxe Картина животное Конь 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
607381108,Assel Luxe 3D-картина Assel Luxe Картина абстракция мрамор синий 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
140247031_016945797,Assel Luxe 3D-картина Бегущая белая лошадка 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
471388044,Assel Luxe 3D-картина Черная Лошадь для прихожей 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
402549136,Assel Luxe 3D-картина Олень животные с подсветкой 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
130377576_813551887,Assel Luxe 3D-картина Цветы 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
320583193,Assel Luxe модульная картина Игривая девушка с жвачкой 80x100 см,assel-luxe1,80x100,30426959_PP1,10.0,59990
370278078,Assel Luxe 3D-картина Белая лошадь животное 80x80 см,assel-luxe1,80x80,30426959_PP1,10.0,39990
132559777_364991276,Assel Luxe 3D-картина Лошадь 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
472151464,Assel Luxe 3D-картина Горы воздушный шар 50x160 см,assel-luxe1,50x160,30426959_PP1,10.0,59990
156263972,Assel Luxe 3D-картина Панда 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
943493702,Assel Luxe 3D-картина Белый павлин 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
128725605,Assel Luxe 3D-картина Жар птица 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
099497759,Assel Luxe 3D-картина Home Design Картина пейзаж с подсветкой 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
635956832,Assel Luxe 3D-картина Энергия природы 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
459045323,Assel Luxe модульная картина растения листья 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
133014128_329921369,Assel Luxe 3D-картина Вулканические горы 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
601751723,Assel Luxe 3D-картина Природа 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
344687208,Assel Luxe 3D-картина Зимушка зима 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
089302894,Assel Luxe 3D-картина Мекках Мадина 100x70 см,assel-luxe1,100x70,30426959_PP1,10.0,39990
548184390,Assel Luxe 3D-картина Assel Luxe Картина Арабская Лошадь 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,24990
744743339,Assel Luxe модульная картина Скандинавия 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
136485407,Assel Luxe 3D-картина Две рыбки 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
536629292,Assel Luxe 3D-картина Картина Лошадка 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
966274073,Assel Luxe модульная картина Дерево 80x60 см,assel-luxe1,80x60,30426959_PP1,10.0,84990
916312768,Assel Decor 3D-картина Любовь слона 80x160 см,assel-decor,80x160,30426959_PP1,10.0,59990
707149387,Assel Luxe 3D-картина пейзаж степь 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
253653772,Assel Luxe 3D-картина Дерево 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
559725941,Assel Luxe 3D-картина Журавль у бамбука с часами 80x200 см,assel-luxe1,80x200,30426959_PP1,10.0,129990
263619974,Assel Luxe 3D-картина Дерево 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
790910224,Assel Luxe модульная картина Абстракция 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
869965302,Assel Luxe модульная картина Снежные горы 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
053429599,Assel Luxe 3D-картина Home Design Картина лось с подсветкой 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
948952386,"Assel Luxe 3D-картина Рыбы, Карпы 80x160 см",assel-luxe1,80x160,30426959_PP1,10.0,59990
140239232_476306767,Assel Luxe 3D-картина Assel Luxe Картина все животные 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
608279195,Assel Luxe 3D-картина абстракция и пейзаж 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
222113814,Assel Luxe модульная картина 222113814 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,74990
553438406,Assel Luxe 3D-картина Денежное дерево долларами 50x70 см,assel-luxe1,50x70,30426959_PP1,10.0,24990
015020355,Assel Luxe 3D-картина Олень с перьями 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,59990
578288128,Assel Luxe 3D-картина природа с рыбками абстракция 80x160 см,assel-luxe1,80x160,30426959_PP1,10.0,84990
040954061,Assel Luxe модульная картина Абстракция 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
619784506,Assel Luxe 3D-картина Симфония розы 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,39990
182950871,Assel Luxe 3D-картина Assel Luxe Картина Лев разноцветными красками 160x80 см,assel-luxe1,160x80,30426959_PP1,10.0,59990
485496127,,assel-luxe1,,30426959_PP1,10.0,49990
819003419,,assel-luxe1,,30426959_PP1,10.0,49990
240731219,Assel Luxe модульная картина Дерево 200x70 см,assel-luxe1,200x70,30426959_PP1,10.0,84990
643139131,Assel Decor 3D-картина Сила и забота 40x40 см,assel-decor,40x40,30426959_PP1,10.0,39990
310526892,Assel Luxe картина Шығыс шайының нәзік сәні 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,29990
501335473,Assel Luxe картина «Золото и серебро» 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,29990
250073978,Assel Luxe картина Гүлдер салтанаты 70x100 см,assel-luxe1,70x100,30426959_PP1,10.0,29990
